id,Y
0,-0.44343009635034175
1,0.3424852166332935
2,0.3722428300893924
3,-0.44343009635034175
4,-0.44343009635034175
5,0.3424852166332935
6,-0.44343009635034175
7,0.3245225442773784
8,-0.44343009635034175
9,-0.44343009635034175
10,0.2510522232151456
11,-0.44343009635034175
12,0.17118784256417602
13,-0.44343009635034175
14,-0.44343009635034175
15,-0.44343009635034175
16,-0.44343009635034175
17,-0.44343009635034175
18,-0.44343009635034175
19,-0.44343009635034175
20,-0.44343009635034175
21,-0.44343009635034175
22,0.3424852166332935
23,0.36721480310576765
24,-0.44343009635034175
25,-0.44343009635034175
26,-0.44343009635034175
27,0.3245225442773784
28,-0.44343009635034175
29,0.3245225442773784
30,0.37691935366686713
31,0.24960759436747026
32,-0.44343009635034175
33,0.3424852166332935
34,-0.44343009635034175
35,0.36721480310576765
36,0.3245225442773784
37,0.17118784256417602
38,-0.44343009635034175
39,0.3063996195895438
40,0.3063996195895438
41,-0.44343009635034175
42,0.2510522232151456
43,-0.44343009635034175
44,-0.44343009635034175
45,-0.44343009635034175
46,0.5386334247751238
47,0.330725692996033
48,-0.44343009635034175
49,0.4370653853158307
50,-0.44343009635034175
51,-0.44343009635034175
52,0.4599579579680089
53,-0.44343009635034175
54,-0.44343009635034175
55,0.3377747256308682
56,-0.44343009635034175
57,0.24960759436747026
58,-0.44343009635034175
59,0.4370653853158307
60,0.34031819101457156
61,0.5386334247751238
62,0.4370653853158307
63,0.2510522232151456
64,0.34031819101457156
65,0.3722428300893924
66,0.3722428300893924
67,0.3722428300893924
68,-0.44343009635034175
69,0.36721480310576765
70,0.3063996195895438
71,0.3424852166332935
72,-0.44343009635034175
73,-0.44343009635034175
74,0.17118784256417602
75,-0.44343009635034175
76,0.46943932012173184
77,0.3722428300893924
78,0.34031819101457156
79,-0.44343009635034175
80,0.37691935366686713
81,-0.44343009635034175
82,0.46943932012173184
83,-0.44343009635034175
84,0.3424852166332935
85,-0.44343009635034175
86,-0.44343009635034175
87,0.46943932012173184
88,0.33072569299603327
89,0.17118784256417602
90,-0.44343009635034175
91,0.36721480310576765
92,-0.44343009635034175
93,0.44499422202388533
94,0.3424852166332935
95,0.24960759436747026
96,0.37691935366686713
97,0.24960759436747026
98,0.3617414365893071
99,-0.44343009635034175
100,-0.44343009635034175
101,-0.44343009635034175
102,0.46943932012173184
103,-0.44343009635034175
104,0.17118784256417602
105,-0.44343009635034175
106,0.46943932012173184
107,0.44703473147081213
108,-0.44343009635034175
109,-0.44343009635034175
110,-0.44343009635034175
111,-0.44343009635034175
112,0.4524330412734382
113,-0.44343009635034175
114,-0.44343009635034175
115,0.3722428300893924
116,0.36721480310576765
117,-0.44343009635034175
118,-0.44343009635034175
119,0.5386334247751238
120,-0.44343009635034175
121,0.34031819101457156
122,-0.44343009635034175
123,-0.44343009635034175
124,0.2510522232151456
125,0.3424852166332935
126,-0.44343009635034175
127,0.46943932012173184
128,-0.44343009635034175
129,0.24960759436747026
130,0.3617414365893071
131,0.2510522232151456
132,0.46943932012173184
133,-0.44343009635034175
134,-0.44343009635034175
135,-0.44343009635034175
136,0.5386334247751238
137,0.46943932012173184
138,-0.44343009635034175
139,-0.44343009635034175
140,-0.44343009635034175
141,-0.44343009635034175
142,0.5386334247751238
143,0.3424852166332935
144,-0.44343009635034175
145,0.4524330412734382
146,0.3424852166332935
147,0.3245225442773784
148,0.34031819101457156
149,0.17118784256417602
150,-0.44343009635034175
151,-0.44343009635034175
152,-0.44343009635034175
153,0.5386334247751238
154,-0.44343009635034175
155,0.3063996195895438
156,-0.44343009635034175
157,-0.44343009635034175
158,-0.44343009635034175
159,-0.44343009635034175
160,0.46943932012173184
161,-0.44343009635034175
162,-0.44343009635034175
163,-0.44343009635034175
164,-0.44343009635034175
165,0.2510522232151456
166,0.36721480310576765
167,-0.44343009635034175
168,0.5386334247751238
169,-0.44343009635034175
170,0.2510522232151456
171,0.3424852166332935
172,-0.44343009635034175
173,0.17118784256417602
174,-0.44343009635034175
175,0.5386334247751238
176,0.17118784256417602
177,-0.44343009635034175
178,0.3063996195895438
179,0.2510522232151456
180,-0.44343009635034175
181,0.44703473147081213
182,-0.44343009635034175
183,0.3424852166332935
184,-0.44343009635034175
185,0.24960759436747026
186,-0.44343009635034175
187,0.4524330412734382
188,-0.44343009635034175
189,0.34031819101457156
190,0.24960759436747026
191,0.4524330412734382
192,-0.44343009635034175
193,0.33072569299603327
194,-0.44343009635034175
195,0.36721480310576765
196,-0.44343009635034175
197,-0.44343009635034175
198,0.36721480310576765
199,0.44499422202388533
200,0.4416103818889509
201,-1.5885266394987319
202,0.48462481227862697
203,-0.6824101969224493
204,-0.48683955406051865
205,0.4846248122786269
206,0.48462481227862714
207,-1.7366844904087468
208,0.4846248122786271
209,0.48462481227862697
210,-0.21586965087436957
211,0.484624812278627
212,0.4846248122786271
213,0.48462481227862697
214,0.48462481227862697
215,-1.0217230595026483
216,0.484624812278627
217,0.4846248122786272
218,0.45015487733739773
219,-0.8058266881888326
220,-0.48683955406051865
221,0.4846248122786271
222,-0.37297539361553944
223,-1.5885266394987319
224,0.48462481227862697
225,-0.6824101969224493
226,0.4846248122786271
227,-0.37297539361553944
228,0.4609668755643054
229,0.484624812278627
230,-0.6824101969224493
231,-1.7366844904087468
232,0.20629614505131166
233,-1.0217230595026483
234,0.484624812278627
235,0.4846248122786271
236,-0.48683955406051865
237,0.48462481227862697
238,0.4846248122786269
239,0.48462481227862697
240,0.484624812278627
241,0.484624812278627
242,0.4247461635227752
243,0.45015487733739773
244,0.484624812278627
245,0.484624812278627
246,0.484624812278627
247,0.48462481227862697
248,0.484624812278627
249,-0.37297539361553944
250,0.4846248122786272
251,0.4846248122786272
252,-1.5885266394987319
253,0.4846248122786271
254,0.4085223585122771
255,0.4846248122786271
256,0.484624812278627
257,-0.37297539361553944
258,-0.37297539361553944
259,0.4247461635227752
260,0.48462481227862697
261,0.484624812278627
262,0.48462481227862697
263,0.4609668755643054
264,-0.48683955406051865
265,0.4846248122786272
266,-0.6824101969224493
267,-0.48683955406051865
268,-0.6824101969224493
269,0.484624812278627
270,-0.48683955406051865
271,-0.48683955406051865
272,-1.3735289215587962
273,0.484624812278627
274,0.48462481227862714
275,0.48462481227862697
276,0.45015487733739773
277,0.4085223585122771
278,0.484624812278627
279,0.484624812278627
280,0.484624812278627
281,-0.37297539361553944
282,0.48462481227862697
283,-0.48683955406051865
284,0.4846248122786271
285,0.48462481227862697
286,-1.0217230595026483
287,-0.37297539361553944
288,-1.3735289215587962
289,0.48462481227862714
290,0.4846248122786269
291,-0.48683955406051865
292,0.4846248122786269
293,-0.8058266881888326
294,0.484624812278627
295,0.4846248122786271
296,-0.6824101969224493
297,0.484624812278627
298,0.4846248122786271
299,-0.37297539361553944
300,0.4703260593194215
301,0.45015487733739773
302,0.48462481227862697
303,-0.6824101969224493
304,0.484624812278627
305,-1.0217230595026483
306,-0.6824101969224493
307,0.48462481227862725
308,0.48462481227862697
309,0.484624812278627
310,-0.37297539361553944
311,0.484624812278627
312,0.4846248122786269
313,-0.6824101969224493
314,-0.48683955406051865
315,0.4846248122786271
316,0.48462481227862714
317,-0.21586965087436957
318,0.48462481227862697
319,0.4247461635227752
320,0.4846248122786271
321,0.4846248122786269
322,0.447500050049999
323,0.484624812278627
324,0.45015487733739773
325,-0.48683955406051865
326,0.484624812278627
327,0.4846248122786271
328,-0.48683955406051865
329,-0.6824101969224493
330,0.48462481227862697
331,-0.6824101969224493
332,-0.6824101969224493
333,-0.6333907254249432
334,-0.37297539361553944
335,0.4846248122786271
336,-0.8058266881888326
337,-0.48683955406051865
338,-1.5885266394987319
339,0.484624812278627
340,0.4416103818889509
341,-0.37297539361553944
342,0.484624812278627
343,0.484624812278627
344,-0.37297539361553944
345,0.48462481227862697
346,-0.6824101969224493
347,0.484624812278627
348,0.4416103818889509
349,-0.37297539361553944
350,-1.0217230595026483
351,0.48462481227862714
352,0.45015487733739773
353,0.4416103818889509
354,0.484624812278627
355,0.45015487733739773
356,-0.37297539361553944
357,0.48462481227862697
358,0.484624812278627
359,0.484624812278627
360,0.4846248122786271
361,0.48462481227862697
362,0.484624812278627
363,0.45015487733739773
364,0.45015487733739773
365,0.4846248122786271
366,-0.37297539361553944
367,0.4846248122786271
368,-0.37297539361553944
369,0.4846248122786271
370,-0.48683955406051865
371,0.484624812278627
372,-0.48683955406051865
373,-0.48683955406051865
374,0.4846248122786271
375,-0.37297539361553944
376,0.484624812278627
377,0.48462481227862714
378,-0.48683955406051865
379,0.4085223585122771
380,-0.37297539361553944
381,-1.0217230595026483
382,-0.6824101969224493
383,0.484624812278627
384,0.4085223585122771
385,0.48462481227862714
386,0.4846248122786271
387,-0.37297539361553944
388,-0.6824101969224493
389,-1.0217230595026483
390,0.4846248122786271
391,0.4416103818889509
392,-0.48683955406051865
393,0.4085223585122771
394,-1.5885266394987319
395,0.484624812278627
396,0.4247461635227752
397,-0.37297539361553944
398,0.484624812278627
399,-0.37297539361553944
400,0.48928653088105545
401,0.18309742085564937
402,0.283441965990492
403,0.283441965990492
404,0.12520936886445092
405,0.03142854178559096
406,-0.22959178147426687
407,-0.0189237403705486
408,-0.22959178147426687
409,0.11203618103309297
410,0.2817138739388021
411,0.48928653088105545
412,-0.912512939916287
